# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
3.540744422503492096e+05 -1.179259989343509979e+11
-2.777010449534555082e+05 9.248951413469909668e+10
0.000000000000000000e+00 0.000000000000000000e+00
5.516643021209483716e-02 -1.837341421497934789e+04
7.024814730644117489e-02 -2.339644423853168337e+04
0.000000000000000000e+00 0.000000000000000000e+00
-1.396190347749283597e-08 4.650071335688755851e-03
1.095033903208873245e-08 -3.647056988416692760e-03
0.000000000000000000e+00 0.000000000000000000e+00
