# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-1.675361724504367157e+05 5.579863479636941528e+10
-4.170670314699222799e+05 1.389059486928456726e+11
0.000000000000000000e+00 0.000000000000000000e+00
8.294905465952795431e-02 -2.762653545174162355e+04
-3.341089163577221077e-02 1.112763956188062366e+04
0.000000000000000000e+00 0.000000000000000000e+00
6.629535046587556044e-09 -2.207994843881890164e-03
1.650366282973344565e-08 -5.496615098516379784e-03
0.000000000000000000e+00 0.000000000000000000e+00
