# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
4.409081019689160166e+05 -1.468463186229360046e+11
-9.036284994189582358e+04 3.009573150275152969e+10
0.000000000000000000e+00 0.000000000000000000e+00
1.794743848928052540e-02 -5.977470722568469682e+03
8.748096718932631133e-02 -2.913590819483756059e+04
0.000000000000000000e+00 0.000000000000000000e+00
-1.737579233457197186e-08 5.787081539427938424e-03
3.561118764520177737e-09 -1.186045750607942493e-03
0.000000000000000000e+00 0.000000000000000000e+00
