# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-4.210383529904377065e+05 1.402286142160059204e+11
1.565569469630488602e+05 -5.214195705115513611e+10
0.000000000000000000e+00 0.000000000000000000e+00
-3.115485344478515287e-02 1.037625644703249236e+04
-8.387677726666398215e-02 2.793551741182095429e+04
0.000000000000000000e+00 0.000000000000000000e+00
1.668929209815238975e-08 -5.558439715878282089e-03
-6.205668911878309250e-09 2.066824424937367070e-03
0.000000000000000000e+00 0.000000000000000000e+00
