# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-2.520459972581507463e+05 8.394499138420433044e+10
3.720340227711942280e+05 -1.239075136121734924e+11
0.000000000000000000e+00 0.000000000000000000e+00
-7.400669413277834174e-02 2.464824424482527320e+04
-5.022829523341984514e-02 1.672874735754722133e+04
0.000000000000000000e+00 0.000000000000000000e+00
9.979342198935585096e-09 -3.323662363309255741e-03
-1.473006857187931736e-08 4.905911987519752382e-03
0.000000000000000000e+00 0.000000000000000000e+00
