# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-2.890032177720670588e+05 9.625375086213127136e+10
3.440641502198107773e+05 -1.145920285979903412e+11
0.000000000000000000e+00 0.000000000000000000e+00
-6.844848068718123457e-02 2.279705761667847401e+04
-5.758475867404451443e-02 1.917884879482158067e+04
0.000000000000000000e+00 0.000000000000000000e+00
1.144544970200871415e-08 -3.811955702829090617e-03
-1.362603833951413466e-08 4.538210022989552957e-03
0.000000000000000000e+00 0.000000000000000000e+00
