# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
3.071341592369838036e+05 -1.022923380312057343e+11
-3.288047736579561024e+05 1.095098283331672211e+11
0.000000000000000000e+00 0.000000000000000000e+00
6.532526850530201434e-02 -2.175685851591521350e+04
6.092968888370620811e-02 -2.029289202774469231e+04
0.000000000000000000e+00 0.000000000000000000e+00
-1.211477259517156802e-08 4.034876539148734946e-03
1.296956050401226126e-08 -4.319567287756259644e-03
0.000000000000000000e+00 0.000000000000000000e+00
