# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
2.333931906295657682e+05 -7.773259480278067017e+10
-3.845837437892674934e+05 1.280872515734849701e+11
0.000000000000000000e+00 0.000000000000000000e+00
7.641978907993077219e-02 -2.545193578030511344e+04
4.628687015166380730e-02 -1.541603897047205646e+04
0.000000000000000000e+00 0.000000000000000000e+00
-9.210659701107045204e-09 3.067649388061271035e-03
1.517726365994481169e-08 -5.054852213601845716e-03
0.000000000000000000e+00 0.000000000000000000e+00
