# # time,tag,mass,x,y,z,vx,vy,vz,ax,ay,az,EK,U
# # s,,kg,m,m,m,m/s,m/s,m/s,m/s^2,m/s^2,m/s^2,kg*m^2/s^2,kg*m^2/s^2
# # 0.0
# 
1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01 3.500000000000000000e+01 3.600000000000000000e+01 3.700000000000000000e+01 3.800000000000000000e+01 3.900000000000000000e+01 4.000000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 4.600000000000000000e+01 4.700000000000000000e+01 4.800000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.200000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.800000000000000000e+01 9.900000000000000000e+01 1.000000000000000000e+02
2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01 2.000000000000000111e-01
1.638851444436539850e+00 -1.750520764162383003e+01 -1.556984723323761877e+01 -8.983211563788934484e+00 1.269330586935644511e+01 2.554559646265422312e+00 -2.928108423531970672e+01 -9.920383608738035264e+00 1.979377887866805352e+01 1.794598202257207675e-01 -4.577353886138480377e+00 -3.194827105043123439e+01 -1.292181522182679032e+01 -2.561868267267453447e+01 7.887275409351858890e+00 -4.322249088172496201e+00 4.990950439793331839e+01 -4.522442378944219854e+00 -2.773100442392054887e+01 7.299384511802342601e+00 -1.868693178684247869e+01 -9.275372015659952396e+00 -7.195524165614666678e+00 1.539127447497454781e+01 -1.908327974463648147e+01 -9.261913371346357948e+00 -2.204887630042760804e+01 2.961227106128549558e+00 2.705733021468900379e+00 -6.589402136360473783e+00 -1.184148213649046610e+01 -9.658403732097177397e+00 1.164449324489916648e+01 -1.788762546669677178e+01 1.891368811387812343e+01 -1.333147978525484589e+01 4.720084520240028780e+00 -5.918198731271731017e-01 -4.467440952953233335e+01 -1.541668657476557414e+01 -1.978541165415246184e+01 -1.557571082003080143e+01 4.126274345349359152e+01 1.384793554140665606e+01 -1.060932513286991430e+01 -1.232633849634014389e+01 -1.973718926087953207e+01 -1.118158301625292061e+01 -2.477335920390024260e+00 1.037800706901942860e+01 -1.358826338554678870e+01 4.887144458838641015e+00 5.012705164991848150e+00 -4.294803033624250865e+00 1.852882903417319982e+00 -1.044170239067221928e+01 8.401408894828772844e+00 -5.125816511407705001e+00 -2.501741530164533245e+01 1.289037087264563475e+01 -2.313563202838458821e+01 -5.039371482868149954e+00 1.843253300052078103e+01 1.215097705326360433e+01 -1.543273363057970293e+01 4.077115643715293558e+00 -1.356572160113904246e+00 3.692660785627899145e+01 7.905817058397531127e+00 3.680010211644889040e+01 5.516885453609341461e+00 8.047260164401340177e+00 5.685224795972732181e+01 -1.922635951566797985e+01 -9.506373910949817985e-01 5.351316226961977662e+01 -3.331818893770567769e+01 -1.839501412371362576e+01 -2.466317500145142816e+01 5.370736507883633770e+00 1.410816867160422028e+01 3.311742214936179352e+01 -9.408432409501291005e+00 -1.053932417844725222e+01 -4.312452964610453421e+01 -3.050268385788990955e+00 8.291619339908584152e+01 -3.226188229319627965e+01 -6.528796267249365570e+00 -1.072411986717410315e+01 -5.888504745612440416e+00 -8.067708689129625910e+00 3.557871542406197296e+00 -9.731620039367253838e+00 -9.824231388301305046e+00 3.690290224904959615e+01 -1.522593929133265078e+01 3.115438754068518445e+00 -9.436505457342759584e+00 4.838688022588509163e+00
1.427614505295898084e+01 -1.251126742252507462e+01 2.812797242894353289e+01 1.931345747050694683e+01 1.145084452770039229e+00 -3.587474664686200043e+01 1.243334401989503668e+01 4.705817974457081831e+00 1.307903654341373034e+01 9.155786692727748033e+00 3.838283678290094869e+00 -1.567472355003006079e+01 2.396902026117065887e+01 -3.085996072802361923e+01 1.365854044466280293e+01 7.223764589172291251e-01 -8.547726821601846936e+00 -1.142377923411912555e+01 1.335525179128187290e+01 2.333997641720020511e+01 -1.618198601873835329e+01 -3.077485187036955239e+01 1.396626130144144007e+01 1.322161142746415052e+01 -1.037786075518284612e+01 -3.540962564210748553e+01 -2.633218883842211966e+01 2.249820445969804439e+01 -3.069706066739851735e+01 6.209410522313499214e+00 8.530016841747809053e+00 4.033915227589894670e+01 -2.656278743529178499e+01 2.607202634539038755e+01 4.120454344824353576e+00 1.826712484335706321e+01 -9.183545926943108562e-01 4.571843634127111144e+00 1.411226419858143544e+01 -2.353802637319745372e+01 7.559477009352427501e+00 -2.012236280473908323e+01 1.164187182902864137e+01 -8.924099016781255500e+00 -5.511362667335324428e-01 -2.132753743103154243e+00 -6.583931527909188119e+00 -6.677346905127220289e+00 1.329983328932279818e+01 -1.020181111798509299e+01 -3.960127322446035603e+00 8.220497782133545428e+00 2.999478455282524081e+01 1.063483745366509137e+00 3.110626733603121252e+01 -3.690011220279613013e+01 5.955293509556214282e+00 3.816077915167913392e+00 6.841184758011174871e+00 8.399817444733558958e+00 6.596721122408427007e+00 -9.399027286591405073e+00 1.471312481123685956e+01 -4.925508689961839792e+01 4.925610200819267703e+01 -3.716212827724468148e+00 6.214952620946853301e+00 3.754175108978050623e+00 -4.282751293205782872e+01 -1.068608870360693253e+01 -4.687886241204832771e+00 -4.049278015353531401e+01 2.456647892708785719e+01 -1.564594872852293506e+01 2.673412788531860329e+01 -3.997133561915145350e+00 -1.656930393896172360e+00 -1.792345763321442575e+01 9.826520259545041824e+00 -1.474958583375520327e+01 -9.930200489354621851e+00 2.098218447470435066e+01 1.636600972735111625e+01 -8.283465708552066431e+00 5.911776065249948253e+00 1.878016750952823344e+01 -1.763637702988684453e+01 -1.292398440430189765e+01 6.435598454086463249e+00 -4.673291416167629997e+00 5.652594652207921122e+00 -1.378080453951808515e+01 1.169309286422597982e-03 7.205708776276665839e-01 -2.519652669920344223e+01 -4.697471608609031790e+01 -1.534842741076745121e+00 2.907338002531078303e+01 -3.576398409100291786e+01 2.274620240497084467e+01
-1.789530473221372375e+01 7.217454165158573964e+00 -1.162406634399601568e+00 -1.583388970617095381e+01 7.676139910259773380e+00 1.096819990701647640e+01 1.247236458675331505e+01 -1.951467442342062242e+01 9.833009448942572561e+00 1.561593971733495678e+01 -3.328866851561787144e+01 -3.694625015491395459e+01 5.485771464668857789e+00 1.512589745002027808e+00 2.379705905109713626e+01 -3.904948604851792293e+00 1.659785379724538146e+01 -5.514879659748252116e+00 -2.301204552586559515e+01 -3.813055842589469641e-02 -1.704765977641665931e+00 3.970384305148142801e+01 -1.998342421767321131e+00 -2.382691775411391877e+00 1.898319822057474182e+00 -2.100713373983538190e+01 -3.722528034325425494e+01 1.285533418196036770e+01 -5.412639700060859482e+00 -2.202464101987032663e+01 -3.402754500493985290e+01 2.518424476177879612e+01 2.983412396063625494e+01 -3.601028562816408929e+00 2.775724561937914459e+01 -4.509715137452287337e+01 7.470755336528065449e-01 -1.104941301981984658e+01 9.510937328711035477e+00 -8.350362212458433575e+00 1.696608649300890059e+00 -6.942748508517982309e+00 1.381610094275178291e+01 3.718662273044148492e+01 6.368554380101657841e+01 2.268948605067865643e+01 4.691378670222030678e+01 9.681430991763821936e+00 8.408331877272134491e+00 -1.463831792576510260e+01 -9.635147021038134696e+00 -8.903491989204795232e+00 8.301673706390587881e+00 -4.297576174443155850e+01 -7.996231958323954281e+00 -2.082832752967843959e+01 -1.019737685037115149e+01 -3.302121568629775794e+01 -1.313442827883288189e+01 -3.122614770155661645e+01 -2.608318010054260672e+00 -3.157678098118163490e+01 3.264384954190036581e+01 9.468495335064069707e+00 -2.093071861154037094e+00 2.332811761378988180e+01 -1.194877167498549042e+01 2.018719902871919825e+00 8.381739499107689895e+00 -9.860040709766821010e+00 -1.386202276842952053e+00 2.881299323245177746e+01 -1.883970314723197959e+01 6.187675804121787415e+00 -2.438140350121737043e+01 -1.524594259127049511e+01 2.012002756572433171e+01 5.156227253491970686e+01 1.766645219971907466e+01 6.804409075507400484e-02 7.104578426525596235e+00 7.206504295815330252e+00 -1.120119921450800327e+01 -1.499445950299952202e+01 7.187843201575071284e+00 1.376009138161713174e+01 2.826483972084268714e+01 7.282709314037619563e+00 -2.129609554586508224e+01 -5.880483368332146021e+00 1.973098774903906616e+01 1.164025032224952128e+01 -9.863493899577253643e+00 7.310645728596917081e+01 -1.512359857489382442e+01 1.888530413709320399e+01 -1.337977615793333541e+01 -2.924384507769810426e+01 -2.133022205691121442e+01 -1.000719881212296514e+01
2.533897049048519298e-02 -7.033307932970492837e-01 -6.370416661950273340e-01 -2.721628482692515782e-01 4.494330119128140955e-01 6.510797694370862310e-02 -1.233162423859377466e+00 -3.263124713758495110e-01 7.768486076658231987e-01 1.073187001910828366e-02 -2.040771867959087493e-01 -1.355917184868478120e+00 -5.511780629043626645e-01 -9.919029701043508007e-01 2.439726331080203925e-01 -1.956668701224550111e-01 2.021711950432035110e+00 -1.384361377316558339e-01 -1.167089700277730735e+00 2.326990460792895399e-01 -8.666102719173637281e-01 -4.061420512622440082e-01 -3.345546675629706979e-01 5.987924441322552971e-01 -6.493544557423267527e-01 -4.915907045740551262e-01 -8.731833390763339420e-01 1.695298633925903520e-01 3.838284988966764871e-02 -2.532398662709275383e-01 -6.068974424993058836e-01 -3.946566912842230379e-01 4.530708749333530738e-01 -7.785100120022435677e-01 7.868567515125919343e-01 -5.250671624513746361e-01 6.850737691408720353e-02 -2.752709348631498989e-03 -1.825253956731879068e+00 -6.622976690174210423e-01 -8.594807950374782068e-01 -5.968266277444966850e-01 1.716945304272073702e+00 4.555580311165887131e-01 -5.386011669566921345e-01 -4.940861498587527656e-01 -8.177790526089412371e-01 -4.924551881907959783e-01 -1.531111700272183573e-01 3.555873235829459800e-01 -4.849285738813627900e-01 1.820509202366132340e-01 3.269297964142571233e-01 -2.015227297434477038e-01 3.768532744578171473e-02 -3.545339677438772985e-01 2.019571941504628987e-01 -6.880745501341800630e-02 -9.740611966121831555e-01 5.257976546444250721e-01 -9.559364904802409857e-01 -2.466232164005504879e-01 6.857098177943564687e-01 4.112015405085417408e-01 -6.173101035160335481e-01 1.465088390341085789e-01 -6.530961075842772745e-02 1.514962973285362668e+00 3.350357164522388964e-01 1.528331409215392123e+00 1.905899039678170814e-01 3.244648436029460292e-01 2.363539574129570386e+00 -8.068837027398584327e-01 -5.659981585086959477e-02 2.118646850945624216e+00 -1.381003229247339092e+00 -7.398042004572156216e-01 -9.890829392512520135e-01 1.215088895413707487e-01 6.367139472083946927e-01 1.310668304290657504e+00 -3.502463359194646353e-01 -3.609710367737211656e-01 -1.804238008984720087e+00 -5.833879051199413607e-02 3.485675701617742650e+00 -1.311358170461600858e+00 -1.509943293162176181e-01 -5.601612678389243927e-01 -2.697595719594624852e-01 -4.598777896345936367e-01 1.092210282782609260e-01 -4.587303354212116102e-01 -3.444415518866810744e-01 1.465823780513351604e+00 -5.919611911733488885e-01 2.015691680662885232e-01 -2.846117834391305168e-01 2.314573471698899709e-01
6.621115329902698132e-01 -5.903987479536301208e-01 1.114992279189964464e+00 7.589675215213557147e-01 1.231363164454229026e-01 -1.427356255645417349e+00 5.456404462767837638e-01 2.095723964046849186e-01 4.568603849746557533e-01 3.987010225344539971e-01 2.756733144641273503e-01 -6.434696682289503533e-01 9.316912567893264052e-01 -1.281408929503732974e+00 5.701413569193236608e-01 5.656038439884869540e-02 -3.724960751143774340e-01 -4.587837712559559300e-01 6.528664886848065674e-01 1.006776286784527574e+00 -6.664265067094783390e-01 -1.248464817640491109e+00 5.758623408213856543e-01 4.578907452344149753e-01 -5.042287717888050969e-01 -1.575126126634206036e+00 -9.966312917482105238e-01 8.762447120419286639e-01 -1.216562858339440556e+00 3.334761391172669232e-01 2.673908939926258888e-01 1.752420888253914733e+00 -1.035627586142897405e+00 1.072583535635845520e+00 2.416086180031374875e-01 7.462206615165154489e-01 -5.088382054161612322e-02 1.665082772713762649e-01 6.005704417811641438e-01 -8.964775992499665058e-01 3.084735325706439157e-01 -9.076397638041060478e-01 4.952501114284527661e-01 -2.962757310038501291e-01 -1.095758536377918757e-01 -1.967452246446972919e-01 -3.809169356182922628e-01 -3.053850697570783534e-01 5.398059163865946974e-01 -4.102943778564364652e-01 -1.980566281691986327e-02 3.822216608018042527e-01 1.198720196793989334e+00 2.778184224821812071e-02 1.225965372561251598e+00 -1.514354243292388658e+00 2.554702588957957210e-01 6.546736579111601950e-02 1.968531825187436746e-01 3.901211200044720218e-01 2.134445147030112067e-01 -3.681716810248050198e-01 5.815365997940142861e-01 -2.084362569127720111e+00 1.956958357748520561e+00 -2.165452578915360304e-01 1.521606253032440070e-01 1.392436338567336340e-01 -1.688869837154860276e+00 -5.029726124681965782e-01 -2.025362061068496089e-01 -1.649190695840123011e+00 1.063127005711246520e+00 -6.291300468089554565e-01 1.033360309677452404e+00 -1.897710435573422838e-01 -7.173789861686569180e-02 -7.434702514974528276e-01 4.274802673037136347e-01 -5.552845377537178884e-01 -4.195261047179631442e-01 9.074116039991235727e-01 6.585223573452573254e-01 -2.331031771104544736e-01 2.887210182285085414e-01 7.673489841104413900e-01 -7.776133198127263002e-01 -4.382431226378995515e-01 1.905363335918144607e-01 -9.772562312486837710e-02 2.409132123717890039e-01 -4.994354998195519313e-01 -2.352040151604336410e-03 2.562608061031872338e-03 -1.057294214930147191e+00 -1.862646747045494156e+00 -2.960411766028631098e-02 1.186908297850654881e+00 -1.298157729774526814e+00 9.073373729325110437e-01
-7.262236045347059132e-01 2.524118878313079128e-01 -9.089621224011365519e-02 -6.445567581323742301e-01 3.476119155744530898e-01 4.787279714962380806e-01 5.090985361196955772e-01 -8.599904030802929533e-01 3.298610548392515995e-01 6.415503233034429709e-01 -1.374693996007576358e+00 -1.510107997965558280e+00 2.444824300641812165e-01 5.627614500417760929e-02 1.012402585915612496e+00 -2.281468595982616421e-01 7.146879332663150786e-01 -2.664964054186783060e-01 -1.177798586524878122e+00 9.970455017587406821e-02 -1.147216326869134329e-01 1.680364434034645305e+00 -1.035760639835996699e-01 -7.512615214630442850e-02 9.927232613373634940e-02 -9.035727310441588056e-01 -1.493993160010623988e+00 4.923335051565536635e-01 -2.557402228708906544e-01 -9.136060970173256468e-01 -1.368901983906710695e+00 1.053999573960725744e+00 1.292989376570429005e+00 -8.371578924816598655e-02 1.178368858145105724e+00 -1.811100566619933794e+00 -4.240607625195248753e-02 -4.265855178595435171e-01 3.380687111890351981e-01 -3.073571580485079946e-01 1.188825377244665943e-01 -3.298577572140126701e-01 5.157263217124207211e-01 1.487890329825824143e+00 2.668096357013136632e+00 1.011959808981378384e+00 1.960060657457372901e+00 4.174924758098454980e-01 4.306761568895307035e-01 -5.797758902615600674e-01 -3.805775157202453407e-01 -3.902240396380063370e-01 4.080691611050691336e-01 -1.694191291973226265e+00 -3.379957253814249163e-01 -8.897459401522096467e-01 -4.596166725144978371e-01 -1.222941245136497379e+00 -4.758404267039947899e-01 -1.235581551292181945e+00 -1.968816766157229781e-01 -1.312434564008369442e+00 1.380860403098408629e+00 3.588644414074783628e-01 -2.309447228362462856e-02 9.443922829465154489e-01 -5.136311500634864746e-01 5.573125708755127805e-02 2.857747346993724791e-01 -4.602593005065745979e-01 5.948746524185215268e-02 1.191923180808056815e+00 -7.943961997741171288e-01 2.924836050138174826e-01 -1.072523975210140090e+00 -6.239421267359220868e-01 7.506927505141186563e-01 2.108830715394235611e+00 6.902249202644605841e-01 3.439719045269253039e-02 2.085448086764967457e-01 3.307503468391931323e-01 -5.027645027719772619e-01 -5.750759965572720400e-01 2.323579233912950459e-01 5.928037878126237725e-01 1.243230488981575732e+00 1.900340004823746209e-01 -7.770333953801725757e-01 -2.032379466225199827e-01 7.346365076208862810e-01 4.246637409431340826e-01 -4.018631702139235373e-01 3.087096462080564763e+00 -5.656734674666779039e-01 8.462406807899117700e-01 -5.679646730833903812e-01 -1.095986955411780261e+00 -8.985079323220028780e-01 -3.801709214549740534e-01
-6.845024226490372147e-04 -6.026986022085358951e-05 -1.407510438245060847e-04 4.332420018331234121e-04 -8.890012479141380522e-04 3.171233092518949723e-05 8.688785074528976391e-04 2.102818091417659688e-03 -7.901368748506811413e-04 -3.546489549764401538e-04 -4.844088651211365254e-02 5.002275120784851993e-04 3.832510071563164267e-04 6.049544040938524504e-04 -3.419922040220333185e-04 1.587612761364600724e-04 -4.579855404486332204e-04 -3.475897915720155447e-04 8.529855740918731132e-04 -6.472102267218615050e-04 8.603243172787194493e-04 9.710217068632751871e-05 2.389876513341061370e-04 -1.057896724867143966e-03 1.002799975955016637e-03 -2.961912956360273491e-02 2.537634468029099401e-04 -5.273916901945837699e-04 -3.756820875963349832e-04 2.186906833073589893e-03 7.970370326642639862e-04 1.071942008457262441e-04 -2.714377148287187565e-04 1.446020996425123085e-03 -5.550309563958952903e-04 2.185114416498907673e-04 -5.137285313322892269e-04 -1.678090144318597791e-03 7.810847790008824953e-04 4.180127712837770752e-04 4.632472739092250726e-04 4.239058567027252818e-04 -6.279054631850064083e-04 -2.838048456793992522e-04 3.819028627463208399e-05 3.662065905176172236e-04 2.342312924120955688e-04 1.124802080447219059e-04 4.329181771456101020e-05 -8.676373542156920297e-04 1.057837845249310921e-03 -6.107060928872889288e-04 -3.663608766402675211e-04 -1.161150476154311517e-04 -1.845385521396798300e-04 8.377453284505642986e-03 -2.299733798861975688e-03 4.790776938720683192e-02 1.144910709454059804e-03 -7.119622370023802977e-04 1.363113638067765506e-03 -8.706344492533994142e-05 -4.138522237152591891e-04 -3.777778766897818444e-04 1.770117144877566141e-04 -2.738109265761787758e-04 1.907092955118947029e-03 -6.502950915376473151e-04 -1.394917684476168420e-04 -5.390306866386755181e-04 -9.657209710348544024e-04 -1.122776892943921630e-04 -3.407015415278349469e-04 1.328861186016829085e-03 1.107336219346101067e-04 -4.633677953831899857e-04 6.940036199171574320e-04 1.626633261555254231e-04 3.672919662623167457e-04 -6.162204343986060675e-04 -8.751642231296331495e-04 -5.992011104528151321e-04 6.194233226972686683e-04 1.225816103638327698e-04 8.015161389818881198e-04 3.895244961655101325e-04 -2.197394733648784819e-04 1.038114637252526709e-03 -3.344591497313234053e-03 4.986671388588737551e-05 2.917996385974564117e-04 -2.687774222240921608e-04 -1.035639655529519863e-03 3.143932267374812854e-06 -8.546631596169999823e-05 -2.901256068063956767e-04 1.377332049322452798e-03 -4.825071799609769135e-04 2.136233779464290217e-02 -5.799041176529042474e-04
-8.559481576361152458e-04 -4.451700912926893319e-04 -1.711563297224568238e-03 -1.330404119319607455e-03 3.574832011255207713e-05 4.373079963366458965e-04 -5.208361605879394292e-04 6.235297623942317839e-04 -3.303411148492484931e-04 -8.370433274485080755e-05 -1.867633598502887278e-03 1.592133509070263995e-04 -7.582407875784441705e-04 8.171621540265083111e-04 -3.910214156842146656e-04 1.854417569594032418e-05 1.269342183211567680e-04 1.021761442071592160e-03 -4.066547859653697728e-04 -8.272550777736214665e-04 8.568175060154755666e-04 3.610641816694486065e-04 -6.193181487993532595e-04 -4.415479076248830532e-04 -3.659136968628481251e-04 -5.677744456418087893e-02 4.010288745610771457e-04 -8.972635693533900954e-04 7.732004677376692718e-04 9.604430409024400025e-03 -5.086230371839892172e-04 -5.522126036370804836e-04 3.058189770352139829e-04 -2.736006115341981545e-04 7.660324449735659018e-05 -3.744932223757367964e-04 -5.797275129123070697e-04 3.717785901795571304e-03 -4.816154605258166077e-04 2.224465954995433117e-03 -4.180788691750942070e-04 -2.697824707871081772e-04 -1.402992127053089119e-04 1.774279296416819609e-04 -2.129852130641050634e-05 1.837138236905551424e-04 -4.613055008927542102e-05 -9.212068064353593703e-05 -2.823547736617739823e-04 6.630110908971617849e-04 4.746651881664526711e-04 -1.300513618399278069e-03 -1.178871965527949432e-03 1.861324987558269349e-04 -1.274760173204976402e-03 1.061311254175934145e-02 1.587403831139288883e-04 2.063013678809910451e-03 -2.308136980874162024e-04 -1.208043570942634513e-04 -1.844609384238507044e-04 6.619959577240297141e-04 -3.717267705870900803e-04 8.212583927596196981e-04 -6.801835842468489284e-04 3.029678894392871563e-04 -4.279498119039575575e-03 2.815651131804578497e-05 4.947158845669127284e-04 2.492632887715885118e-04 1.325122731449259210e-03 4.935366623396170030e-04 -1.609452360001857412e-04 2.136667073519939349e-03 -7.220496233640887529e-04 5.410571618541678928e-05 1.304818981381794963e-04 2.665895665719145657e-04 -2.255196273266362014e-04 9.986750346190182391e-04 6.037455526358849033e-04 -4.625145934143965300e-04 -6.035734591064733680e-04 9.806892110193275291e-04 1.372239967998068236e-04 -7.668362200787805184e-04 4.682148230289641676e-05 3.662559682685318776e-04 -1.070439303918174767e-02 4.512666111627887519e-04 -7.753774173133980033e-05 8.744146842039236681e-04 1.092703879052412883e-03 -5.711216733190891326e-05 6.272063317025142496e-04 2.883192768603830779e-04 -2.943417679193040932e-04 -8.410695855918322479e-04 4.850038664162709123e-02 -8.803252897084208259e-04
