# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-4.485361161592452554e+05 1.493868611923541565e+11
-2.395537848904812563e+04 7.978440692350420952e+09
0.000000000000000000e+00 0.000000000000000000e+00
4.767411460641529306e-03 -1.587806663632954042e+03
-8.935432912322574528e-02 2.975983935467112678e+04
0.000000000000000000e+00 0.000000000000000000e+00
1.778254641190430244e-08 -5.922552714882393932e-03
9.497287162601469536e-10 -3.163111883190609756e-04
0.000000000000000000e+00 0.000000000000000000e+00
